gisco_id,street_name,country,named_after_id,person,gender,category,tag,checked,ignore,named_after_n,named_after_custom_label,session,time
RO_143450,Strada Zaharia Boiu,RO,Q12743969,1,male,,,1,0,1,NA,2fd23cb8afb7fcc5aa58c68a1d6bade4,2023-02-28T14:28:08Z
RO_143450,Strada Octavian Smighelschi,RO,NA,1,male,,,1,0,1,NA,173b434aebe76b3b2ef47fe4880d33fd,2023-02-06T12:42:56Z
RO_143450,Viaductul Mihai Kogălniceanu,RO,Q319759,1,male,,,1,0,1,NA,32e97586cb209af2002dfe11290b31fe,2022-11-28T23:25:02Z
RO_143450,Strada Vrancei,RO,Q182778,0,NA,,,1,0,1,NA,32e97586cb209af2002dfe11290b31fe,2022-11-28T23:24:01Z
RO_143450,Strada Vopsitorilor,RO,Q288728,0,NA,,,1,0,1,NA,32e97586cb209af2002dfe11290b31fe,2022-11-28T23:23:36Z
RO_143450,Strada Viorelelor,RO,Q159275,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:57:01Z
RO_143450,Strada Viilor,RO,Q22715,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:53:15Z
RO_143450,Strada Viile Sibiului,RO,NA,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:50:42Z
RO_143450,Strada Viena,RO,Q1741,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:49:43Z
RO_143450,Strada Victor Tordășianu,RO,NA,1,male,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:49:26Z
RO_143450,Strada Verzăriei,RO,NA,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:48:47Z
RO_143450,Strada Vasile Aaron,RO,Q783587,1,male,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:47:54Z
RO_143450,Strada Varului,RO,Q250423,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:47:33Z
RO_143450,Strada Vârtopu,RO,NA,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:46:29Z
RO_143450,Strada Vânătorilor,RO,Q1714828,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:45:54Z
RO_143450,Strada Valea Hotarului,RO,NA,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:42:02Z
RO_143450,Strada Valea Aurie,RO,Q7909593,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:40:56Z
RO_143450,Strada Uzinei,RO,Q83405,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:39:19Z
RO_143450,Strada Urlea,RO,NA,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:37:18Z
RO_143450,Strada Ulmului,RO,Q131113,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:36:52Z
RO_143450,Strada Turnului,RO,Q12518,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:36:10Z
RO_143450,Strada Turismului,RO,Q49389,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:35:34Z
RO_143450,Strada Turgheniev,RO,Q42831,1,male,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:35:15Z
RO_143450,Strada Tudor Vladimirescu,RO,Q359108,1,male,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:34:26Z
RO_143450,Strada Trifoiului,RO,Q101538,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T20:34:11Z
RO_143450,Strada Tribunei,RO,Q41487,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T19:15:20Z
RO_143450,Strada Triajului,RO,Q519608,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T19:07:16Z
RO_143450,Strada Trandafirului,RO,Q34687,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T19:05:47Z
RO_143450,Strada Traian Demetrescu,RO,Q7832690,1,male,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T19:04:05Z
RO_143450,Strada Tractorului,RO,Q39495,0,NA,,,1,0,1,NA,3b3c7ffb23db2986b5de9797e6681604,2022-11-21T19:03:28Z
RO_143450,Strada Toporașilor,RO,Q42880749,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:13:53Z
RO_143450,Strada Topitorilor,RO,Q65515162,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:12:45Z
RO_143450,Strada Topazului,RO,Q134985,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:05:04Z
RO_143450,Strada Tohan,RO,NA,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:01:09Z
RO_143450,Strada Tineretului,RO,Q190007,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:00:28Z
RO_143450,Strada Timotei Popovici,RO,Q18547004,1,male,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T17:00:03Z
RO_143450,Strada Timișoara,RO,Q83404,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T16:59:22Z
RO_143450,Strada Tilișca,RO,Q5064971,0,NA,,,1,0,1,NA,cecc32c05ab900f834510a7e3fb5eefb,2022-11-20T16:24:54Z
RO_143450,Strada Țiglari,RO,Q18385897,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:52:25Z
RO_143450,Strada Theodor Neculuță,RO,Q18544290,1,male,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:50:40Z
RO_143450,Strada Theodor Mihaly,RO,Q12742232,1,male,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:50:21Z
RO_143450,Strada Theodor Aman,RO,Q716808,1,male,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:49:23Z
RO_143450,Strada Teliuc,RO,NA,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:38:58Z
RO_143450,Strada Telefoanelor,RO,Q11035,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:32:40Z
RO_143450,Strada Teilor,RO,Q127849,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:32:18Z
RO_143450,Strada Târgului,RO,Q330284,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:31:55Z
RO_143450,Strada Târgul Peștelui,RO,Q1188480,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:30:19Z
RO_143450,Strada Târgul Fânului,RO,NA,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:28:51Z
RO_143450,Strada Târgul Cailor,RO,Q2747221,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:27:48Z
RO_143450,Strada Tălmăcel,RO,Q3893977,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:25:26Z
RO_143450,Strada Suru,RO,NA,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:25:08Z
RO_143450,Strada Șureanu,RO,Q549664,0,NA,,,1,0,1,NA,17458f94121d0a87a9fbe35778895ff3,2022-11-20T09:24:12Z
RO_143450,Strada Strungului,RO,Q187833,0,NA,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T16:11:11Z
RO_143450,Strada Ștrandului,RO,Q18385893,0,NA,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:49:22Z
RO_143450,Strada Stejarului,RO,Q165145,0,NA,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:43:00Z
RO_143450,Strada Steflești,RO,Q12743814,0,NA,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:42:20Z
RO_143450,Strada Ștefan Luchian,RO,Q397123,1,male,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:38:33Z
RO_143450,Strada Ștefan cel Mare,RO,Q218134,1,male,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:36:49Z
RO_143450,Strada Solidarității,RO,Q815726,0,NA,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:36:33Z
RO_143450,Strada Sofocle,RO,Q7235,1,male,,,1,0,1,NA,e5e78deff9d8acedd4ce3a1adccc195c,2022-11-19T15:33:39Z
RO_143450,Strada Socului,RO,Q131448,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T16:00:10Z
RO_143450,Strada Smaraldului,RO,Q43513,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:15:10Z
RO_143450,Strada Siretului,RO,Q208302,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:09:17Z
RO_143450,Strada Sibiului,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:07:52Z
RO_143450,Strada Seviș,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:00:44Z
RO_143450,Strada Șerpuită,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:00:18Z
RO_143450,Strada Sergiu Celibidache,RO,Q165671,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T15:00:10Z
RO_143450,Strada Șerbotă,RO,Q4709501,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:59:44Z
RO_143450,Strada Semănătoarelor,RO,Q22085061,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:57:26Z
RO_143450,Strada Semaforului,RO,Q8004,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:49:52Z
RO_143450,Strada Șelarilor,RO,Q1760988,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:47:50Z
RO_143450,Strada Școala de Înot,RO,Q55079472,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:44:49Z
RO_143450,Strada Sapunarilor,RO,Q267027,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:44:08Z
RO_143450,Strada Sânzienelor,RO,Q156854,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:41:31Z
RO_143450,Strada Sandu Aldea,RO,Q9195810,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:37:05Z
RO_143450,Strada Samuel Brukenthal,RO,Q215898,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:36:18Z
RO_143450,Strada Salzburg,RO,Q22977419,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:35:58Z
RO_143450,Strada Sălciilor,RO,Q36050,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:35:34Z
RO_143450,Strada Sălajului,RO,Q3894701,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:34:06Z
RO_143450,Strada Săcel,RO,Q3894701,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T14:31:52Z
RO_143450,Strada Rusciorului,RO,Q7380648,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:45:06Z
RO_143450,Strada Rubens,RO,Q5599,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:44:31Z
RO_143450,Strada Rozmarinului,RO,Q122679,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:41:03Z
RO_143450,Strada Rozdești,RO,Q4711259,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:40:46Z
RO_143450,Strada Rotarilor,RO,Q833418,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:40:10Z
RO_143450,Strada Revoluției,RO,Q10931,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:37:44Z
RO_143450,Strada Rennes,RO,Q647,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:37:00Z
RO_143450,Strada Rembrandt,RO,Q5598,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:36:18Z
RO_143450,Strada Regele Ferdinand,RO,Q57165,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:35:47Z
RO_143450,Strada Record,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:35:33Z
RO_143450,Strada Râului,RO,Q4022,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:27:58Z
RO_143450,Strada Rahovei,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:27:25Z
RO_143450,Strada Radu Stanca,RO,Q7281729,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:26:36Z
RO_143450,Strada Putnei,RO,NA,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:24:24Z
RO_143450,Strada Pulberăriei,RO,Q3184407,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:23:48Z
RO_143450,Strada Prunelor,RO,Q44120,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:21:52Z
RO_143450,Strada Profesor Victor Lazăr,RO,Q106425415,0,NA,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:21:04Z
RO_143450,Strada Profesor Petru Șpan,RO,Q115205961,1,male,,,1,0,1,NA,7d416724f4a69a7d15e95db12ceb0dc5,2022-11-14T13:20:49Z
RO_143450,Strada Profesor Ioan Moga,RO,Q18541982,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T23:04:29Z
RO_143450,Strada Profesor Doctor Ioan Moga,RO,Q18541982,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T23:04:09Z
RO_143450,Strada Privighetori,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T23:03:52Z
RO_143450,Strada Primăverii,RO,Q1312,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T23:02:42Z
RO_143450,Strada Preot Bacca,RO,NA,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T23:01:44Z
RO_143450,Strada Prelungirea Săcel,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:37:14Z
RO_143450,Strada Prejbei,RO,Q7240007,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:18:19Z
RO_143450,Strada Porumbeilor,RO,Q42326,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:17:50Z
RO_143450,Strada Porumbacului,RO,Q7232839,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:17:23Z
RO_143450,Strada Popa Șapcă,RO,Q12738350,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:15:37Z
RO_143450,Strada Pompeiu Onofreiu,RO,Q18544559,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:10:52Z
RO_143450,Strada Pomicultorilor,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:06:26Z
RO_143450,Strada Poiana,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:05:41Z
RO_143450,Strada Poet Vasile Cârlova,RO,Q7916602,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:05:00Z
RO_143450,Strada Poet Aron Cotruș,RO,Q12721002,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:04:20Z
RO_143450,Strada Podragu,RO,Q4713177,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:02:30Z
RO_143450,Strada Plopilor,RO,Q25356,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T22:01:44Z
RO_143450,Strada Plevna,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:55:44Z
RO_143450,Strada Pincio Ioan Păun,RO,Q12730939,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:45:30Z
RO_143450,Strada Pietrarilor,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:43:51Z
RO_143450,Strada Pielarilor,RO,Q16402902,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:41:56Z
RO_143450,Strada Picasso,RO,Q5593,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:40:06Z
RO_143450,Strada Petru Poni,RO,Q12737913,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:37:59Z
RO_143450,Strada Petrila,RO,Q390156,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:36:36Z
RO_143450,Strada Pedagogilor,RO,Q1231865,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:34:30Z
RO_143450,Strada Partenie Cosma,RO,Q18539316,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:32:07Z
RO_143450,Strada Pânzarilor,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:28:28Z
RO_143450,Strada Pandurilor,RO,Q56366315,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:25:30Z
RO_143450,Strada Paltinului,RO,Q156944,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T21:20:20Z
RO_143450,Strada Păltiniș,RO,Q899025,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T20:51:39Z
RO_143450,Strada Păcii,RO,Q454,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T20:31:04Z
RO_143450,Strada Ovidiu,RO,Q7198,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T20:22:05Z
RO_143450,Strada Oțelarilor,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T20:20:29Z
RO_143450,Strada Oștirii,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:56:03Z
RO_143450,Strada Orzului,RO,Q11577,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:54:47Z
RO_143450,Strada Orlat,RO,Q5063967,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:47:21Z
RO_143450,Strada Orhideelor,RO,Q25308,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:46:54Z
RO_143450,Strada Onisifor Ghibu,RO,Q4137961,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:43:21Z
RO_143450,Strada Oncești,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:43:08Z
RO_143450,Strada Olarilor,RO,Q3400050,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:40:27Z
RO_143450,Strada Odessa,RO,Q1874,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:32:38Z
RO_143450,Strada Octavian Goga,RO,Q223414,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:26:50Z
RO_143450,Strada Ocnei,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:26:25Z
RO_143450,Strada Oborul de vite,RO,Q1400937,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:23:43Z
RO_143450,Strada Oașa,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:19:40Z
RO_143450,Strada Nouă,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T18:15:31Z
RO_143450,Strada Nicovalei,RO,Q104363,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:57:26Z
RO_143450,Strada Nicolaus Olahus,RO,Q497524,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:56:48Z
RO_143450,Strada Nicolaus Copernic,RO,Q619,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:23:05Z
RO_143450,Strada Nicolae Titulescu,RO,Q781476,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:10:54Z
RO_143450,Strada Nicolae Grigorescu,RO,Q454321,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:06:29Z
RO_143450,Strada Nicolae Bălcescu,RO,Q513394,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T17:02:30Z
RO_143450,Strada Neppendorf,RO,Q493113,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T16:52:48Z
RO_143450,Strada Negovanu,RO,Q6987463,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T16:52:34Z
RO_143450,Strada Negoi,RO,NA,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T16:41:47Z
RO_143450,Strada N.R. Korsakov,RO,NA,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T16:26:43Z
RO_143450,Strada N.D. Cocea,RO,Q328201,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T16:24:08Z
RO_143450,Strada N. Beldiceanu,RO,Q5421705,1,male,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T15:35:35Z
RO_143450,Strada Mureșului,RO,Q207493,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T15:32:52Z
RO_143450,Strada Muncitorilor,RO,Q327055,0,NA,,,1,0,1,NA,714af25ce4f5b589eb8304a2abee50ca,2022-11-13T15:32:13Z
